1 1.059486 0.469625
2 1.066193 0.422537
3 1.035707 0.299162
4 0.998077 0.231238
5 0.985548 0.220086
6 1.058299 0.316436
7 1.061505 0.309231
8 1.000147 0.224725
9 1.016211 0.196913
10 1.194309 0.832755
11 1.063077 0.235840
12 0.939383 0.294640
13 0.983760 0.225946
14 1.103351 1.003263
15 1.071531 0.247362
16 1.105599 0.265622
17 1.176599 0.485266
18 1.136926 0.377070
19 1.357289 1.074654
20 1.104940 0.246662
21 1.065124 0.330750
22 1.111010 0.387948
23 1.019715 0.202600
24 1.201522 0.800126
25 1.093442 0.317573
26 1.070525 0.619834
27 1.045156 0.355700
28 1.053137 0.233254
29 1.059325 0.261723
30 1.149716 0.389198
31 1.040689 0.128936
32 1.113290 0.415034
33 0.979425 0.196051
34 1.092080 0.734277
35 1.029311 0.160199
36 1.082665 0.553979
37 1.275018 0.967592
38 1.047407 0.280539
39 1.098984 0.602872
40 1.094257 0.475658
41 1.056359 0.641239
42 1.067182 1.040745
43 1.029355 0.123252
44 1.016177 0.129666
45 1.038070 0.118850
46 1.103432 0.290834
47 1.129289 0.448541
48 1.081692 0.163030
49 1.055268 0.128417
50 1.004848 0.141184
51 1.407999 0.823056
52 1.099032 0.201469
53 1.070995 0.139670
54 1.073066 0.125667
55 1.082089 0.138244
56 1.046581 0.125999
57 1.033333 0.149508
58 1.036551 0.139575
59 1.105962 1.192127
60 1.059163 0.101020
61 1.020365 0.126606
62 1.048967 0.133872
63 1.011781 0.148383
64 1.028903 0.107687
65 1.061961 0.134118
66 1.023968 0.105983
67 1.033763 0.105700
68 1.036618 0.096206
69 1.036880 0.156840
70 1.053593 0.121790
71 1.049687 0.161740
72 0.985826 0.134567
73 1.033189 0.110545
74 1.016834 0.130638
75 1.053229 0.113540
76 1.025666 0.138368
77 0.996649 0.119746
78 1.025019 0.121382
79 1.019971 0.140191
80 1.044650 0.138465
81 1.074631 0.111512
82 1.038220 0.154351
83 1.062297 0.150938
84 1.051991 0.163744
85 1.068152 0.128014
86 1.056070 0.152131
87 1.027463 0.125564
88 1.019727 0.145284
89 0.999104 0.167370
90 0.988594 0.176675
91 1.033769 0.212291
92 1.047772 0.169249
93 0.983689 0.165613
94 0.994845 0.144233
95 1.041938 0.190317
96 1.054060 0.169466
97 0.988644 0.160354
98 1.036705 0.187079
99 1.056963 0.149335
100 0.928442 0.191514
101 1.021665 0.187010
102 0.978172 0.308132
103 0.963075 0.153334
104 1.005372 0.194875
105 0.917170 0.127252
106 0.992013 0.247878
107 1.015402 0.199898
108 1.065126 0.198842
109 1.036951 0.295429
110 0.948066 0.231293
111 0.951079 0.148070
112 0.967756 0.182743
113 1.081389 0.262425
114 0.993103 0.212130
115 1.103972 0.310358
116 0.956952 0.184379
117 1.057973 0.250426
118 1.049364 0.263071
119 1.100873 0.213754
120 1.146366 0.280035
121 1.032760 0.241776
122 0.932124 0.196584
123 1.026205 0.177773
124 1.037813 0.403562
125 0.957105 0.254340
126 1.040468 0.361505
127 1.091585 0.266498
128 1.059465 0.226483
129 1.001790 0.204034
130 1.095373 0.181809
131 0.962007 0.253168
132 1.019647 0.231809
133 0.943935 0.216795
134 0.956214 0.231014
135 0.976109 0.211728
136 1.056748 0.339207
137 1.026951 0.218416
138 1.081226 0.290009
139 1.023420 0.222148
140 1.009915 0.177282
141 0.912439 0.168907
142 1.051194 0.265055
143 1.096713 0.308741
144 1.007521 0.326645
145 0.993666 0.210875
146 0.998843 0.242380
147 1.001165 0.218262
148 1.031742 0.267470
149 0.931903 0.228500
150 0.931986 0.216110
151 1.016919 0.210707
152 0.960430 0.234012
153 0.954450 0.213257
154 1.061887 0.285538
155 1.123677 0.437608
156 0.954741 0.183350
157 1.115867 0.428810
158 1.093877 0.270640
159 1.039230 0.261591
160 1.048088 0.293402
161 0.978840 0.212604
162 1.009737 0.239287
163 1.041277 0.296141
164 0.986372 0.275078
165 0.962318 0.256125
166 1.064940 0.294824
167 1.067104 0.306999
168 1.033956 0.323422
169 1.027767 0.320677
170 1.060854 0.309199
171 1.078799 0.309880
172 1.066304 0.233882
173 1.118447 0.344833
174 0.978147 0.292547
175 1.023104 0.275030
176 1.015301 0.233636
177 1.039315 0.250859
178 1.053176 0.278455
179 1.029569 0.263707
180 1.059569 0.214538
181 1.058619 0.243771
182 1.000955 0.196283
183 0.976658 0.240605
184 1.078640 0.269609
185 0.983865 0.197875
186 0.971494 0.217385
187 1.027350 0.193396
188 1.017288 0.192634
189 1.100735 0.229562
190 0.996192 0.208033
191 1.010451 0.193229
192 1.007905 0.203396
193 1.014433 0.184909
194 1.004385 0.174503
195 1.016770 0.194632
196 1.027242 0.185419
197 1.000016 0.182831
198 1.029729 0.216408
199 0.995081 0.210559
200 0.990671 0.187149
201 0.991180 0.192840
202 1.020678 0.188596
203 0.998854 0.160209
204 1.011112 0.188515
205 1.024411 0.171154
206 0.988791 0.140589
207 0.992049 0.164181
208 0.975552 0.151422
209 1.032916 0.175129
210 1.009930 0.157037
211 1.046933 0.161620
212 0.995419 0.154350
213 1.010971 0.179540
214 1.006365 0.136835
215 1.031192 0.154001
216 1.008014 0.158420
217 1.033815 0.157710
218 1.026471 0.154926
219 1.011801 0.160775
220 1.021547 0.171675
221 0.999448 0.172806
222 1.007503 0.164894
223 1.020024 0.166957
224 0.994834 0.152724
225 1.032694 0.176742
226 1.018470 0.163974
227 0.991009 0.146215
228 0.976249 0.160779
229 1.008241 0.174106
230 1.000895 0.154831
231 1.023677 0.180856
232 1.017637 0.188670
233 1.030855 0.175337
234 0.991459 0.158744
235 0.995065 0.159294
236 1.033122 0.169136
237 1.020180 0.180760
238 1.029405 0.162142
239 1.013430 0.157438
240 1.012453 0.159606
241 0.995151 0.154004
242 0.988860 0.155137
243 1.016560 0.153047
244 1.015610 0.154231
245 1.009785 0.157100
246 0.991844 0.160562
247 1.011243 0.156970
248 1.016673 0.160291
249 1.023945 0.145534
250 1.007863 0.144844
251 1.002355 0.147463
252 1.005075 0.140408
253 1.007642 0.158469
254 0.993848 0.144946
255 1.021886 0.163930
256 1.023940 0.144812
257 1.007193 0.157763
258 0.999166 0.144798
259 1.005631 0.163813
260 1.012530 0.148638
261 1.003633 0.148387
262 1.005819 0.142957
263 1.001597 0.145431
264 1.018664 0.129864
265 1.001950 0.140384
266 0.984894 0.140515
267 1.015916 0.144890
268 1.024996 0.169120
269 0.988510 0.149514
270 1.012637 0.152437
271 1.006311 0.144137
272 0.980876 0.130471
273 0.986586 0.142422
274 0.997875 0.143875
275 1.025668 0.136021
276 0.990794 0.134561
277 0.989653 0.141071
278 1.009466 0.146260
279 1.008510 0.138007
280 0.997985 0.150272
281 0.987443 0.152569
282 0.981375 0.149745
283 0.991705 0.160294
284 0.994340 0.153745
285 1.013813 0.158852
286 1.007114 0.159964
287 1.005874 0.158725
288 1.021618 0.156355
289 1.034943 0.148767
290 1.012039 0.144247
291 1.003876 0.140798
292 0.984894 0.141133
293 0.999016 0.148866
294 1.007731 0.141209
295 1.016263 0.132918
296 1.017131 0.142491
297 1.001036 0.142173
298 0.986508 0.132443
299 0.996310 0.152202
300 1.007564 0.147610
301 1.009366 0.143302
302 0.996456 0.138491
303 1.009300 0.135226
304 1.007971 0.154848
305 0.983047 0.173425
306 1.024058 0.141888
307 1.022945 0.149204
308 1.011400 0.148078
309 1.038981 0.151180
310 1.024585 0.170792
311 0.997939 0.143432
312 0.995039 0.144058
313 1.018268 0.150391
314 1.014205 0.140126
315 1.004725 0.134475
316 1.001027 0.133122
317 1.034734 0.159839
318 1.008670 0.154985
319 1.003443 0.141034
320 1.008895 0.135084
321 1.020402 0.138317
322 1.014776 0.141619
323 0.986468 0.146542
324 0.995194 0.147619
325 1.013785 0.148376
326 1.017255 0.161602
327 1.019993 0.169348
328 1.012242 0.150900
329 1.019144 0.150638
330 1.001817 0.148190
331 1.009594 0.146273
332 1.019997 0.170548
333 0.983597 0.130485
334 1.004555 0.154656
335 1.034337 0.149179
336 1.002952 0.131328
337 1.022792 0.175021
338 1.013718 0.157751
339 1.009577 0.140301
340 1.004491 0.151463
341 0.995128 0.158149
342 0.991231 0.147329
343 0.998429 0.153436
344 1.009743 0.150257
345 1.023683 0.159057
346 0.969901 0.151800
347 1.013316 0.151415
348 1.016029 0.160619
349 1.012751 0.153058
350 0.998668 0.161355
351 0.993067 0.156779
352 1.018160 0.143626
353 1.044167 0.144056
354 1.030760 0.149310
355 0.970735 0.142220
356 1.005749 0.153646
357 1.000331 0.151522
358 1.020041 0.151743
359 1.015515 0.146155
360 1.003785 0.149315
361 1.016218 0.164670
362 1.001319 0.169845
363 1.004888 0.155521
364 1.000506 0.158999
365 1.003804 0.152819
366 1.016014 0.150016
367 1.005311 0.136206
368 1.010849 0.153053
369 0.996679 0.150246
370 1.008076 0.118854
371 1.010610 0.150755
372 0.987728 0.155688
373 0.993744 0.143409
374 1.012952 0.157096
375 1.006029 0.136478
376 1.033743 0.151957
377 1.035445 0.157273
378 0.992543 0.163453
379 1.003341 0.165280
380 1.010704 0.159481
381 1.011993 0.148500
382 0.996807 0.140285
383 1.013247 0.148102
384 0.987382 0.164874
385 0.986038 0.148672
386 0.985797 0.162794
387 1.031500 0.161322
388 1.023646 0.153896
389 1.020560 0.153866
390 0.993860 0.154567
391 0.988933 0.142354
392 0.994458 0.132566
393 1.024585 0.155830
