pave 441 0.819865
pstd 441 0.020010
pave 442 0.819812
pstd 442 0.019592
pave 443 0.823634
pstd 443 0.016571
pave 444 0.819319
pstd 444 0.018340
pave 445 0.819770
pstd 445 0.018917
pave 446 0.817144
pstd 446 0.022078
pave 447 0.818003
pstd 447 0.023151
pave 448 0.821034
pstd 448 0.024093
pave 449 0.822588
pstd 449 0.025239
pave 450 0.821482
pstd 450 0.022923
pave 451 0.823957
pstd 451 0.025484
pave 452 0.821128
pstd 452 0.017577
pave 453 0.820023
pstd 453 0.023009
pave 454 0.825377
pstd 454 0.018262
pave 455 0.814479
pstd 455 0.038841
pave 456 0.825872
pstd 456 0.023930
pave 457 0.816340
pstd 457 0.021310
pave 458 0.823711
pstd 458 0.023806
pave 459 0.824420
pstd 459 0.019217
pave 460 0.821472
pstd 460 0.021838
pave 461 0.821257
pstd 461 0.019603
pave 462 0.817910
pstd 462 0.025723
pave 463 0.816136
pstd 463 0.013286
pave 464 0.829881
pstd 464 0.037672
pave 465 0.820249
pstd 465 0.017579
pave 466 0.823392
pstd 466 0.026693
pave 467 0.818192
pstd 467 0.026980
pave 468 0.823542
pstd 468 0.013881
pave 469 0.822437
pstd 469 0.023987
pave 470 0.817879
pstd 470 0.017702
pave 471 0.823828
pstd 471 0.022837
pave 472 0.817198
pstd 472 0.025325
pave 473 0.821116
pstd 473 0.023492
pave 474 0.818147
pstd 474 0.029438
pave 475 0.821146
pstd 475 0.015822
pave 476 0.819210
pstd 476 0.017900
pave 477 0.819842
pstd 477 0.017188
pave 478 0.825319
pstd 478 0.017998
pave 479 0.818117
pstd 479 0.032896
pave 480 0.818408
pstd 480 0.018351
pave 481 0.821247
pstd 481 0.024430
pave 482 0.821507
pstd 482 0.023132
pave 483 0.824863
pstd 483 0.026090
pave 484 0.825862
pstd 484 0.029576
pave 485 0.824003
pstd 485 0.017717
pave 486 0.818208
pstd 486 0.017569
pave 487 0.817699
pstd 487 0.014936
pave 488 0.820742
pstd 488 0.016965
pave 489 0.817945
pstd 489 0.021550
pave 490 0.819164
pstd 490 0.018223
pave 491 0.820804
pstd 491 0.029470
pave 492 0.815741
pstd 492 0.025619
pave 493 0.820174
pstd 493 0.018560
pave 494 0.816751
pstd 494 0.016010
pave 495 0.819231
pstd 495 0.015541
pave 496 0.814913
pstd 496 0.017806
pave 497 0.813277
pstd 497 0.025109
pave 498 0.817865
pstd 498 0.022157
pave 499 0.815422
pstd 499 0.017219
pave 500 0.819208
pstd 500 0.015260
pave 501 0.817470
pstd 501 0.018839
pave 502 0.826757
pstd 502 0.018182
pave 503 0.819613
pstd 503 0.015705
pave 504 0.810528
pstd 504 0.027560
pave 505 0.816112
pstd 505 0.014213
pave 506 0.817571
pstd 506 0.016266
pave 507 0.821058
pstd 507 0.016569
pave 508 0.823378
pstd 508 0.018750
pave 509 0.814079
pstd 509 0.015902
pave 510 0.814826
pstd 510 0.037996
pave 511 0.819398
pstd 511 0.015595
pave 512 0.816921
pstd 512 0.018032
pave 513 0.811053
pstd 513 0.027636
pave 514 0.815834
pstd 514 0.018523
pave 515 0.813239
pstd 515 0.015295
pave 516 0.820749
pstd 516 0.017224
pave 517 0.812021
pstd 517 0.028935
pave 518 0.819779
pstd 518 0.015621
pave 519 0.813271
pstd 519 0.026004
pave 520 0.813823
pstd 520 0.018747
pave 521 0.814438
pstd 521 0.014769
pave 522 0.818740
pstd 522 0.015446
pave 523 0.814597
pstd 523 0.025067
pave 524 0.820280
pstd 524 0.013480
pave 525 0.815210
pstd 525 0.015447
pave 526 0.816833
pstd 526 0.024652
pave 527 0.817221
pstd 527 0.018402
pave 528 0.817139
pstd 528 0.018264
pave 529 0.816707
pstd 529 0.015686
pave 530 0.818605
pstd 530 0.015735
pave 531 0.820145
pstd 531 0.011346
pave 532 0.821007
pstd 532 0.023179
pave 533 0.818849
pstd 533 0.015044
pave 534 0.818467
pstd 534 0.018258
pave 535 0.822815
pstd 535 0.017876
pave 536 0.818067
pstd 536 0.020284
pave 537 0.819212
pstd 537 0.023698
pave 538 0.816100
pstd 538 0.012184
pave 539 0.818581
pstd 539 0.025740
pave 540 0.818221
pstd 540 0.014454
pave 541 0.818057
pstd 541 0.014918
pave 542 0.819122
pstd 542 0.012318
pave 543 0.820538
pstd 543 0.020184
pave 544 0.820514
pstd 544 0.013447
pave 545 0.811922
pstd 545 0.026416
pave 546 0.814590
pstd 546 0.014672
pave 547 0.815219
pstd 547 0.023752
pave 548 0.817698
pstd 548 0.021329
pave 549 0.816201
pstd 549 0.018404
pave 550 0.818347
pstd 550 0.014750
pave 551 0.818276
pstd 551 0.013531
pave 552 0.815992
pstd 552 0.014494
pave 553 0.814764
pstd 553 0.019772
pave 554 0.817227
pstd 554 0.013990
pave 555 0.815648
pstd 555 0.017644
pave 556 0.816853
pstd 556 0.013416
pave 557 0.815434
pstd 557 0.020371
pave 558 0.817628
pstd 558 0.013309
pave 559 0.814731
pstd 559 0.024302
pave 560 0.817332
pstd 560 0.013633
pave 561 0.814521
pstd 561 0.013512
pave 562 0.816353
pstd 562 0.013116
pave 563 0.817903
pstd 563 0.015682
pave 564 0.816530
pstd 564 0.016337
pave 565 0.819528
pstd 565 0.012750
pave 566 0.813646
pstd 566 0.014796
pave 567 0.815781
pstd 567 0.020290
pave 568 0.816616
pstd 568 0.014373
pave 569 0.816673
pstd 569 0.013953
pave 570 0.819820
pstd 570 0.013769
pave 571 0.818384
pstd 571 0.015285
pave 572 0.821571
pstd 572 0.016941
pave 573 0.819457
pstd 573 0.012762
pave 574 0.816710
pstd 574 0.009908
pave 575 0.814347
pstd 575 0.020673
pave 576 0.817953
pstd 576 0.013816
pave 577 0.821007
pstd 577 0.012235
pave 578 0.815360
pstd 578 0.013943
pave 579 0.816198
pstd 579 0.017334
pave 580 0.817358
pstd 580 0.014023
pave 581 0.815876
pstd 581 0.014211
pave 582 0.819595
pstd 582 0.013529
pave 583 0.820363
pstd 583 0.013410
pave 584 0.819536
pstd 584 0.015283
pave 585 0.816382
pstd 585 0.016650
pave 586 0.818144
pstd 586 0.015372
pave 587 0.817593
pstd 587 0.016145
pave 588 0.817120
pstd 588 0.015518
pave 589 0.816471
pstd 589 0.018203
pave 590 0.815862
pstd 590 0.015055
pave 591 0.816681
pstd 591 0.010071
pave 592 0.819427
pstd 592 0.019403
pave 593 0.817892
pstd 593 0.013831
pave 594 0.818415
pstd 594 0.012679
pave 595 0.817111
pstd 595 0.014438
pave 596 0.817253
pstd 596 0.011808
pave 597 0.820073
pstd 597 0.011286
pave 598 0.820625
pstd 598 0.030892
pave 599 0.817823
pstd 599 0.013131
pave 600 0.820170
pstd 600 0.015054
pave 601 0.817701
pstd 601 0.009545
pave 602 0.816480
pstd 602 0.013031
pave 603 0.815075
pstd 603 0.010609
pave 604 0.823825
pstd 604 0.032912
pave 605 0.820292
pstd 605 0.016513
pave 606 0.822129
pstd 606 0.015171
pave 607 0.819003
pstd 607 0.017047
pave 608 0.821136
pstd 608 0.016056
pave 609 0.821996
pstd 609 0.012557
pave 610 0.815278
pstd 610 0.011575
pave 611 0.817909
pstd 611 0.018505
pave 612 0.816656
pstd 612 0.011930
pave 613 0.822021
pstd 613 0.027421
pave 614 0.815865
pstd 614 0.016297
pave 615 0.823505
pstd 615 0.019625
pave 616 0.819363
pstd 616 0.013262
pave 617 0.815307
pstd 617 0.012076
pave 618 0.823332
pstd 618 0.018811
pave 619 0.822828
pstd 619 0.039169
pave 620 0.818740
pstd 620 0.012390
pave 621 0.821906
pstd 621 0.017604
pave 622 0.819630
pstd 622 0.015332
pave 623 0.816432
pstd 623 0.013392
pave 624 0.815749
pstd 624 0.019090
pave 625 0.817686
pstd 625 0.011907
pave 626 0.819098
pstd 626 0.022627
pave 627 0.819518
pstd 627 0.012873
pave 628 0.815883
pstd 628 0.015243
pave 629 0.817461
pstd 629 0.016228
pave 630 0.819245
pstd 630 0.010915
pave 631 0.819891
pstd 631 0.025737
pave 632 0.817240
pstd 632 0.016442
pave 633 0.816233
pstd 633 0.013061
pave 634 0.820406
pstd 634 0.025025
pave 635 0.814409
pstd 635 0.011927
pave 636 0.815468
pstd 636 0.015932
pave 637 0.816812
pstd 637 0.015908
pave 638 0.819492
pstd 638 0.017650
pave 639 0.812953
pstd 639 0.016164
pave 640 0.816739
pstd 640 0.023496
pave 641 0.818907
pstd 641 0.012516
pave 642 0.825545
pstd 642 0.024235
pave 643 0.817178
pstd 643 0.013930
pave 644 0.815957
pstd 644 0.015609
pave 645 0.821460
pstd 645 0.015329
pave 646 0.816920
